价格,面积,编号,户型,楼层,朝向,位置1,位置2,小区,地铁
1630,23,69538-C,3室1卫,16/18层,南,武昌区,武昌火车站,凯旋名邸,"地铁：距4号线,7号线,11号线,12号线武昌火车站站850米"
1220,21,71136-D,4室1卫,8/27层,北,江汉区,菱角湖,天下城市星座,地铁：距3号线菱角湖站200米
2100,24,72444-C,4室1卫,9/31层,南,洪山区,街道口,学府鑫苑,地铁：距2号线街道口站500米
1220,14,68671-E,5室1卫,6/12层,西南,洪山区,佳园路,学府佳园,地铁：距2号线佳园路站400米
1300,15,72263-A,4室1卫,2/18层,南,江夏区,佛祖岭,万科魅力之城北区,地铁：距2号线佛祖岭站1150米
790,8,74187-C,4室1卫,19/30层,西,汉阳区,玉龙路,王家湾中央生活区,地铁：距4号线玉龙路站400米
1220,10,72245-A,5室1卫,8/23层,东,洪山区,关山大道,保利花园,地铁：距11号线关山大道站300米
960,8,76711-C,4室1卫,13/33层,西南,江夏区,湖口,国创光谷上城,地铁：距11号线湖口站200米
1470,19,78750-D,4室1卫,31/34层,南,洪山区,铁机路,东湖景园B区,地铁：距4号线铁机路站600米
1250,20,79507-B,3室1卫,4/16层,南,洪山区,珞雄路,广厦华庭,地铁：距2号线珞雄路站550米
1320,28,123919-A,3室1卫,4/6层,南,洪山区,建安街,华锦花园三期,地铁：距7号线建安街站350米
2330,43,122124-A,1室1卫,10/11层,南,洪山区,光谷大道,SBI创业街,地铁：距2号线光谷大道站750米
1090,9,125683-A,4室1卫,6/43层,西,江汉区,三眼桥,万科金域时代,地铁：距6号线三眼桥站250米
1210,14,129275-A,4室1卫,15/29层,北,武昌区,丁字桥路,雄楚春天,地铁：距11号线丁字桥路站550米
1390,16,129340-A,3室1卫,11/18层,西南,武昌区,岳家嘴,华腾园,地铁：距4号线岳家嘴站500米
1210,13,129304-B,5室1卫,16/18层,西南,硚口区,武胜路,滨水香苑,地铁：距6号线武胜路站700米
1300,12,129532-D,4室1卫,4/11层,北,洪山区,关山大道,明珠花园,地铁：距11号线关山大道站250米
1100,10,130543-C,4室1卫,24/33层,南,江夏区,佛祖岭,旭辉御府,地铁：距2号线佛祖岭站1800米
1240,11,132259-B,2室1卫,28/29层,北,洪山区,杨家湾,保利华都,地铁：距2号线杨家湾站400米
1260,13,133185-A,4室1卫,3/8层,南,武昌区,中南路,中国工商银行武汉丁字桥支行宿舍,"地铁：距2号线,4号线中南路站650米"
960,12,133410-B,3室1卫,26/33层,南,洪山区,文昌路,珞珈雅苑,地铁：距8号线文昌路站1150米
1220,9,136932-C,4室1卫,24/33层,西,洪山区,关山大道,保利时代,地铁：距11号线关山大道站750米
1290,15,137152-B,3室1卫,9/23层,东南,武昌区,丁字桥路,丽岛2046,地铁：距11号线丁字桥路站350米
1140,11,139315-A,5室1卫,3/7层,北,洪山区,光谷软件园,东林外庐,地铁：距11号线关山大道站2900米
880,12,139579-C,4室1卫,45/45层,北,汉阳区,玉龙路,磨山港湾,地铁：距4号线玉龙路站450米
1130,16,139811-A,4室1卫,25/33层,东南,江汉区,石桥(武汉),江汉人家,地铁：距6号线石桥站650米
900,8,133901-D,4室1卫,4/11层,北,洪山区,马房山,锦惠园,"地铁：距8号线,11号线马房山站750米"
1260,18,144299-D,4室1卫,7/34层,南,江夏区,佛祖岭,旭辉御府,地铁：距2号线佛祖岭站1800米
950,10,144702-D,4室1卫,2/18层,东北,江岸区,惠济二路,统建大江园-南苑,地铁：距3号线惠济二路站500米
1340,13,145184-A,3室1卫,16/24层,西南,江汉区,王家墩东,中央华府,"地铁：距2号线,7号线王家墩东站500米"
1310,11,146179-A,4室1卫,9/33层,北,洪山区,光谷软件园,中建康城,地铁：距2号线金融港北站1600米
1070,17,13438-A,3室1卫,3/33层,南,洪山区,光谷广场,金地雄楚一号,地铁：距2号线杨家湾站1200米
1440,14,149906-B,2室1卫,8/11层,东,硚口区,崇仁路,集贤公寓北苑,地铁：距1号线崇仁路站400米
970,14,149817-B,4室1卫,3/18层,西南,洪山区,文昌路,金地格林小城莱茵区,地铁：距8号线文昌路站450米
1080,16,149564-D,4室1卫,3/6层,北,江夏区,佛祖岭,当代卡梅尔小镇,地铁：距2号线佛祖岭站1350米
1020,8,153399-A,4室1卫,10/35层,北,江夏区,佛祖岭,旭辉御府,地铁：距2号线佛祖岭站1800米
1380,10,153025-C,3室1卫,5/28层,南,硚口区,武胜路,江山如画三期,地铁：距6号线武胜路站550米
1260,11,153352-C,3室1卫,8/9层,北,洪山区,关山大道,丽岛漫城,地铁：距11号线关山大道站900米
1640,22,153017-B,4室1卫,4/6层,西南,洪山区,关山大道,关山春晓,地铁：距11号线关山大道站1000米
1210,12,14268-A,3室1卫,14/32层,南,洪山区,关山大道,五角西岸,地铁：距11号线关山大道站900米
1220,16,157251-A,3室1卫,19/32层,南,洪山区,光谷广场,金地雄楚一号,地铁：距2号线杨家湾站1200米
1050,17,153455-B,3室1卫,5/7层,北,洪山区,虎泉,卓刀泉教师小区,"地铁：距2号线,11号线虎泉站200米"
1180,11,18519-B,4室1卫,20/30层,南,洪山区,光谷软件园,中建康城,地铁：距2号线金融港北站1600米
1170,11,19101-C,4室2卫,6/31层,西北,洪山区,虎泉,领秀城,"地铁：距2号线,11号线虎泉站750米"
1450,17,21753-B,5室1卫,7/33层,南,洪山区,光谷软件园,联想江城雅居,"地铁：距2号线,11号线光谷广场站3200米"
1290,14,23032-D,4室1卫,30/33层,西北,武昌区,东亭,中北春天,地铁：距4号线东亭站400米
1180,8,22125-A,4室1卫,3/32层,北,洪山区,光谷软件园,融科天域,地铁：距2号线黄龙山路站1800米
1180,10,24128-A,3室1卫,10/11层,北,洪山区,光谷软件园,江南家园,地铁：距11号线关山大道站2250米
1070,8,28029-D,5室1卫,16/33层,西,洪山区,光谷广场,光谷中心花园,"地铁：距2号线,11号线光谷广场站250米"
1020,15,28049-B,4室1卫,5/11层,北,汉阳区,琴台大道,国信新城二期,地铁：距12号线琴台大道站850米
1350,17,28964-D,4室1卫,12/22层,南,武昌区,青鱼嘴,东湖一号,地铁：距4号线青鱼嘴站900米
1190,12,29481-A,3室1卫,4/31层,南,江夏区,光谷火车站,统建天成美景,"地铁：距11号线,2号线光谷火车站站400米"
1090,10,30171-B,3室1卫,30/32层,南,洪山区,光谷软件园,锦绣龙城A区,地铁：距2号线金融港北站3100米
1280,17,30028-B,4室2卫,6/13层,南,洪山区,洪山区政府,狮城风华新都,地铁：距8号线洪山区政府站750米
1020,13,30664-C,3室1卫,10/32层,南,汉阳区,丁家嘴,龙阳1号,地铁：距12号线丁家嘴站350米
1740,21,26778-B,4室1卫,2/12层,南,武昌区,东亭,世纪彩城,地铁：距4号线东亭站200米
1370,14,31348-C,3室1卫,12/31层,西,武昌区,东亭,锦绣中北,地铁：距4号线东亭站500米
1600,18,32139-C,4室1卫,9/26层,南,洪山区,光谷大道,SBI创业街,地铁：距2号线光谷大道站750米
1120,18,34724-A,4室1卫,24/34层,南,洪山区,平安路,保利中央公馆,地铁：距12号线平安路站300米
1450,15,35621-C,4室1卫,19/32层,南,硚口区,古田二路,招商江湾国际,地铁：距1号线古田二路站500米
1640,22,35641-C,4室1卫,28/33层,南,江汉区,王家墩东,同城广场,"地铁：距2号线,7号线王家墩东站350米"
1010,9,37125-C,4室1卫,11/34层,南,江夏区,佛祖岭,旭辉御府,地铁：距2号线佛祖岭站1800米
1400,18,36130-B,3室1卫,19/32层,南,洪山区,光谷广场,金地天悦,地铁：距2号线杨家湾站1450米
1280,14,38116-C,4室1卫,2/33层,北,武昌区,汪家墩,团结名居枫园,"地铁：距8号线,12号线汪家墩站250米"
1070,10,40930-B,4室1卫,21/33层,南,江汉区,云飞路,中城悦城,地铁：距3号线云飞路站750米
1070,9,38395-D,4室1卫,3/45层,南,武昌区,汪家墩,福星惠誉国际城三期,"地铁：距8号线,12号线汪家墩站100米"
1250,14,34855-B,3室1卫,5/34层,南,洪山区,杨家湾,保利华都,地铁：距2号线杨家湾站400米
1250,13,43338-C,4室1卫,6/11层,南,洪山区,光谷软件园,江南家园,地铁：距11号线关山大道站2250米
1240,11,45103-D,4室1卫,4/11层,北,洪山区,光谷大道,南益巴黎豪庭,地铁：距2号线光谷大道站400米
1090,11,48320-A,4室1卫,5/26层,北,洪山区,光谷大道,SBI创业街,地铁：距2号线光谷大道站750米
1290,12,48804-B,3室1卫,13/18层,南,洪山区,杨家湾,保利华都,地铁：距2号线杨家湾站400米
840,8,49349-C,4室1卫,29/48层,西北,江汉区,汉口火车站,远洋心汉口御峰,地铁：距2号线汉口火车站站1000米
1320,14,37947-D,4室1卫,3/7层,北,洪山区,关山大道,金地太阳城,地铁：距11号线关山大道站700米
1000,11,53304-B,4室1卫,4/8层,西南,武昌区,徐家棚,惠誉花园,"地铁：距5号线,7号线,8号线徐家棚站300米"
990,12,56536-A,4室1卫,27/31层,东南,江汉区,杨汊湖,汉口秀园,地铁：距6号线杨汊湖站250米
960,8,54382-D,4室1卫,46/47层,东,江汉区,汉口火车站,万科汉口传奇悦庭,地铁：距2号线汉口火车站站700米
1020,11,55761-C,4室1卫,28/34层,东,江汉区,汉口火车站,万科汉口传奇悦庭,地铁：距2号线汉口火车站站700米
1360,10,62147-B,2室1卫,25/29层,南,洪山区,杨家湾,保利华都,地铁：距2号线杨家湾站400米
1100,14,62297-A,4室1卫,15/28层,西,江岸区,惠济二路,圆梦圆国际广场,地铁：距3号线惠济二路站750米
1350,12,64475-B,3室1卫,3/11层,东,江夏区,金融港北,当代国际花园二期,地铁：距2号线金融港北站250米
1330,14,65328-B,3室1卫,22/23层,西南,洪山区,光谷大道,南益巴黎豪庭,地铁：距2号线光谷大道站400米
1020,7,68056-D,4室1卫,4/32层,东北,洪山区,光谷广场,健龙尚谷杰座一期,"地铁：距2号线,11号线光谷广场站650米"
920,13,69916-B,4室1卫,29/32层,北,汉阳区,玉龙路,磨山港湾,地铁：距4号线玉龙路站450米
1110,14,69987-C,3室1卫,3/8层,东北,武昌区,徐家棚,惠誉花园,"地铁：距5号线,7号线,8号线徐家棚站300米"
1210,13,71880-D,4室1卫,32/34层,南,江夏区,佛祖岭,旭辉御府,地铁：距2号线佛祖岭站1800米
1000,11,71981-B,5室1卫,27/33层,南,洪山区,光谷软件园,锦绣龙城A区,地铁：距2号线金融港北站3100米
940,11,71981-E,5室1卫,27/33层,北,洪山区,光谷软件园,锦绣龙城A区,地铁：距2号线金融港北站3100米
910,9,71724-C,4室1卫,9/31层,北,洪山区,杨家湾,保利拉菲,地铁：距2号线杨家湾站1250米
1270,9,72540-B,5室1卫,32/33层,南,洪山区,光谷广场,光谷中心花园,"地铁：距2号线,11号线光谷广场站250米"
1110,11,73124-C,4室1卫,19/29层,南,武昌区,丁字桥路,弘业俊园,地铁：距11号线丁字桥路站200米
1100,13,74142-D,4室1卫,14/18层,南,江夏区,藏龙东街,中冶创业苑,地铁：距2号线藏龙东街站150米
1480,20,73849-B,3室1卫,11/42层,西南,江汉区,青年路(武汉),汉口新界广场,地铁：距2号线青年路站350米
1580,16,75145-D,4室1卫,31/33层,西北,江汉区,江汉路,中央荣御,"地铁：距2号线,6号线江汉路站250米"
1220,17,75551-A,3室1卫,30/31层,东,江汉区,杨汊湖,汉口秀园,地铁：距6号线杨汊湖站250米
1030,10,78706-A,4室1卫,5/21层,北,洪山区,平安路,南湖名都a区,地铁：距12号线平安路站350米
1080,16,115589-B,3室1卫,4/31层,东南,江汉区,杨汊湖,汉口秀园,地铁：距6号线杨汊湖站250米
1000,12,127019-C,4室1卫,13/32层,南,洪山区,杨家湾,保利拉菲,地铁：距2号线杨家湾站1250米
980,7,127896-A,4室1卫,14/16层,南,洪山区,珞雄路,广厦华庭,地铁：距2号线珞雄路站550米
1180,11,128804-C,3室1卫,1/32层,西,洪山区,光谷广场,健龙尚谷杰座二期,"地铁：距2号线,11号线光谷广场站550米"
1110,11,129190-B,4室1卫,2/48层,东南,江汉区,汉口火车站,万科汉口传奇悦庭,地铁：距2号线汉口火车站站700米
1080,7,129340-C,3室1卫,11/18层,东北,武昌区,岳家嘴,华腾园,地铁：距4号线岳家嘴站500米
1000,9,131966-C,4室1卫,7/32层,北,武昌区,秦园路,水岸星城,地铁：距12号线秦园路站400米
1050,13,133616-C,4室1卫,2/14层,东北,洪山区,铁机路,东湖花园二期,地铁：距4号线铁机路站500米
970,9,134283-C,4室1卫,18/34层,北,硚口区,古田二路,海尔国际广场,地铁：距1号线古田二路站400米
1190,20,134633-A,4室1卫,8/40层,西南,硚口区,宗关,融侨锦江,"地铁：距1号线,3号线宗关站450米"
1320,19,135238-C,4室1卫,28/45层,南,汉阳区,玉龙路,磨山港湾,地铁：距4号线玉龙路站450米
1450,16,135950-B,3室1卫,19/20层,东南,武昌区,螃蟹岬,凤凰大厦,"地铁：距2号线,7号线螃蟹岬站450米"
780,7,135103-C,4室1卫,25/32层,西,汉阳区,七里庙,钰龙湾,地铁：距4号线七里庙站650米
1430,18,138765-B,3室1卫,6/11层,东南,武昌区,汪家墩,长城嘉苑,"地铁：距8号线,12号线汪家墩站400米"
1080,12,137672-B,3室1卫,22/34层,西南,汉阳区,陶家岭,万科汉阳国际,地铁：距3号线陶家岭站400米
1130,15,137649-C,4室1卫,3/7层,西,洪山区,光谷广场,紫菘花园,"地铁：距2号线,11号线光谷广场站650米"
1090,9,139245-A,4室1卫,12/15层,东,洪山区,珞雄路,广厦华庭,地铁：距2号线珞雄路站550米
990,11,139639-E,5室1卫,27/33层,南,洪山区,铁机路,东湖景园B区,地铁：距4号线铁机路站600米
990,12,139672-C,4室1卫,12/31层,东南,江汉区,杨汊湖,汉口秀园,地铁：距6号线杨汊湖站250米
1110,13,142184-C,4室1卫,7/11层,西南,武昌区,徐家棚,佳馨花园一期,"地铁：距5号线,7号线,8号线徐家棚站500米"
1590,20,143075-B,4室1卫,23/33层,南,洪山区,佳园路,金鑫国际,地铁：距2号线佳园路站750米
1340,20,143422-B,4室1卫,3/18层,南,江岸区,二七小路,金涛翰林苑,地铁：距3号线二七小路站150米
1590,15,144159-C,4室1卫,28/33层,西南,江夏区,湖口,国创光谷上城,地铁：距11号线湖口站200米
1150,8,144255-A,4室1卫,8/25层,东,洪山区,珞雄路,湖北中医小区,地铁：距2号线珞雄路站300米
1220,11,145880-B,3室1卫,30/34层,南,江夏区,佛祖岭,旭辉御府,地铁：距2号线佛祖岭站1800米
1290,8,146076-C,3室1卫,3/34层,西,江汉区,青年路(武汉),汉口新界广场,地铁：距2号线青年路站350米
1220,15,146374-B,3室1卫,18/33层,西南,洪山区,光谷软件园,锦绣龙城A区,地铁：距2号线金融港北站3100米
1150,11,144728-D,4室1卫,5/7层,北,洪山区,华中科技大学,卧龙剑桥春天,地铁：距2号线华中科技大学站350米
1060,11,150039-C,3室1卫,4/32层,南,江夏区,佛祖岭,水晶郦都,地铁：距2号线佛祖岭站700米
1240,17,150073-E,5室1卫,24/34层,北,洪山区,铁机路,东湖景园A区,地铁：距4号线铁机路站550米
1130,12,153738-D,4室1卫,6/33层,南,洪山区,杨家湾,金地天悦睿府,地铁：距2号线杨家湾站1250米
1760,20,150265-B,4室1卫,4/6层,南,江夏区,秀湖,万科红郡,地铁：距2号线秀湖站1150米
1070,8,155213-A,4室1卫,14/32层,北,洪山区,杨家湾,金地天悦睿府,地铁：距2号线杨家湾站1250米
1020,9,156842-A,3室1卫,43/48层,西北,江汉区,汉口火车站,远洋汉口公馆,地铁：距2号线汉口火车站站900米
1440,16,158207-D,5室1卫,9/30层,南,江汉区,利济北路,中心嘉园,地铁：距1号线利济北路站100米
1230,13,14961-D,4室1卫,5/6层,北,洪山区,关山大道,保利花园,地铁：距11号线关山大道站300米
1770,29,15001-B,4室1卫,11/27层,南,武昌区,新生路,融侨华府,地铁：距5号线新生路站300米
1180,16,15550-B,4室1卫,5/10层,南,武昌区,小龟山,拜赞庭,"地铁：距2号线,12号线小龟山站450米"
1290,13,15542-A,3室1卫,4/29层,南,武昌区,宝通寺,百瑞景中央生活区五期东区,地铁：距2号线宝通寺站600米
1250,11,15882-A,3室1卫,3/34层,北,武昌区,丁字桥路,百瑞景中央生活区二期东区,地铁：距11号线丁字桥路站700米
1270,12,17152-C,3室1卫,15/30层,南,江夏区,佛祖岭,当代国际城,地铁：距2号线佛祖岭站300米
1240,13,19537-C,4室1卫,2/34层,南,洪山区,关山大道,保利时代,地铁：距11号线关山大道站750米
1190,7,20084-A,3室1卫,10/30层,东南,洪山区,光谷软件园,联想江城雅居,"地铁：距2号线,11号线光谷广场站3200米"
920,8,18820-C,4室1卫,13/28层,北,武昌区,丁字桥路,滨湖名邸一期,地铁：距11号线丁字桥路站650米
1590,16,23168-A,4室2卫,8/12层,东南,江夏区,秀湖,谷尚居,地铁：距2号线秀湖站1200米
1190,12,22376-C,3室1卫,4/33层,南,洪山区,光谷广场,金地雄楚一号,地铁：距2号线杨家湾站1200米
1860,28,22033-A,4室1卫,6/11层,北,江汉区,范湖,城市之光(江汉区),"地铁：距2号线,3号线范湖站650米"
1200,9,22677-C,4室1卫,15/25层,西,武昌区,青鱼嘴,东湖一号,地铁：距4号线青鱼嘴站900米
1530,16,24394-B,3室1卫,15/33层,北,武昌区,宝通寺,南方帝园,地铁：距2号线宝通寺站450米
1530,21,26002-B,4室1卫,24/33层,南,洪山区,光谷广场,金地天悦,地铁：距2号线杨家湾站1450米
1330,11,26947-C,3室1卫,2/33层,西南,武昌区,青鱼嘴,复地东湖国际五期,地铁：距4号线青鱼嘴站250米
